Date,Post,Source
2021-11-09,"Sana ang sinumang manalong prisidinti sa #Halalan2022 ay hindi babastusin ang sinumang mananalong pangalawang pangulo.

Hindi ako makapaniwala na wala ang pangalan ni @VPPilipinas @lenirobredo dito sa opisyal na weebcite ng Ehekutibo - https://t.co/yYGWtWNqm6.

Huwag pong bastos.",Twitter
2021-11-09,"#Halalan2022 
#LeniKiko2022 https://t.co/nIWIF67Ss8",Twitter
2021-11-09,#Halalan2022 https://t.co/s0hIbhxn4X,Twitter
2021-11-09,"#Halalan2022 
#LeniKiko2022 🙏 https://t.co/VIPNN47ctd",Twitter
2021-11-09,"#Halalan2022 
#LeniKiko2022 🙏 https://t.co/iBNY6WzwpM",Twitter
2021-11-09,"#Halalan2022 
#LeniKiko2022 https://t.co/NAVJ0yQt6R",Twitter
2021-11-09,"#Halalan2022 
#LeniKiko2022 https://t.co/UVUua5aeXo",Twitter
2021-11-09,"#Halalan2022 
#LeniKiko2022 https://t.co/0GgCURJDd1",Twitter
2021-11-09,If VP Lenie Robredo is a strong candidate then why worry for the substitution of Sara Duterte? Wala kayong bilib sa nanay nyo? #halalan2022,Twitter
2021-11-09,"#Halalan2022 
#LeniKiko2022 https://t.co/7oWC2SUVKc",Twitter
2021-11-09,"Kapag hindi na-disqualify si BBM at tumakbong presidente si Sara, mahahati boto ng DDS at Marcos apologists/loyalists. Gain siguro ito kay Leni. 

The plot thickens dahil sa drama ng mga Duterte. #Halalan2022",Twitter
2021-11-09,"Sad ako ngayon, parang gusto ko ng bagong Mayor at Efficient na Presidente 💁🏻‍♀️
Mga pilipino, baka namaaaan 🤣
#Halalan2022",Twitter
2021-11-09,The latest PH News! https://t.co/Amf0foU3wk #halalan2022 #covid19,Twitter
2021-11-09,"Malinaw na may #VPGo sa post nya just now.
Kaya Sara-Go. #SaraAll2022
#Halalan2022 https://t.co/x8CcyaeCrx",Twitter
2021-11-09,"Senator Bong Go (@SAPBongGo) hinted of changes about his candidacy for vice president at the heels of Davao City Mayor Sara Duterte’s withdrawal of her reelection bid. #Halalan2022
https://t.co/LCcMpE2zPC",Twitter
2021-11-09,"Now that Sara withdrew her candidacy in Davao, expect to push the disqualification case of @bongbongmarcos  from the other side. They know how strong the BBM-Sara team. #Halalan2022",Twitter
2021-11-09,"I see trees of green 💚
Red roses too ❤
I see them bloom
For me and you 👫👭👬
And I think to myself
What a wonderful world 🇵🇭
#Halalan2022
#BBMSARA2022

https://t.co/5xSk523k3n",Twitter
2021-11-09,"Walden Bello lays down pro-women, LGBT measures to pursue if elected #Halalan2022 

https://t.co/0djugdr5eX",Twitter
2021-11-09,#LetLeniLead2022 #Halalan2022 https://t.co/fD2ShWCeUH,Twitter
2021-11-09,"FUN FACTS ABOUT PHILIPPINE ELECTIONS

Fact # 15.5:

In terms of vote count, presidential and/or VP bets in more than one election often have a drop from their first election.

Exceptions include Erap '98 and GMA '04. (Lito O '98 had a small decrease.)

#Eleksyon2022 #Halalan2022 https://t.co/um769lUKpe",Twitter
2021-11-09,"FUN FACTS ABOUT PHILIPPINE ELECTIONS

Fact # 15:

In terms of vote percentage, presidential and/or VP bets in more than one election (except for Erap '98) often see a drop from their first election.

Those who initially lost especially see a big drop.

#Eleksyon2022 #Halalan2022 https://t.co/ZIRPnP1vVy",Twitter
2021-11-09,#GloriaArroyo #Halalan2022 — https://t.co/taZ71YasTo,Twitter
2021-11-09,"We can't even capture our own imaginations on this side, much less engage with a bigger voter base. I don't think a lot of us are even looking at the mirror and admitting to our elitism and arrogance. #Halalan2022 5/",Twitter
2021-11-09,"This is all on us at this point, always unable to unite, forever seeing enemies among ourselves, and never listening to each other—or using common sense. The other side's so organized, so strategic, and knows it can capture the imagination of the mass vote. #Halalan2022 4/",Twitter
2021-11-09,"and are already wheeling and dealing about the projects they will get, the oligarchs that will support them, and how they will share in the spoils of nation. 
Pero eto tayo, walang unity-unity. #Halalan2022 3/",Twitter
2021-11-09,"No love or goodness or generosity or kindness will win an election that is about the coming together of those with massive wealth, who are only interested in their political survival, #Halalan2022 2/",Twitter
2021-11-09,"#GloriaArroyo calling the shots on #SaraD for 2022, which is also what we saw in the House of Representatives coup that installed Arroyo as Speaker of the House, in cahoots of course with #ImeeMarcos, is really telling of the kind of enemies we face. #Halalan2022 1/ https://t.co/hZp2GLdIaM",Twitter
2021-11-09,"Maglalabasan na naman sila dahil malapit na eleksyon. 🤣
https://t.co/mduq8xa0F4

#crocodile #Eleksyon2022 #Halalan2022 #buwaya https://t.co/VhJ5QdvAjf",Twitter
2021-11-09,"Kahit ""none of the above"" o ""abstain"" ka sa eleksyon, may natritrigger pa rin hahahaha xD

#Halalan2022 #BBMIsMyPresident2022 #LetLeniLead2022",Twitter
2021-11-09,The latest The KatarHol5 Daily! https://t.co/6AHy8UMkV7 Thanks to @voltaire @stevush5 @mertinsantos #halalan2022 #covid19,Twitter
2021-11-09,"CONFIRMED!!! 
SARAH NAG WITHDRAW!!!

#Halalan2022 https://t.co/c2XWn8PglP",Twitter
2021-11-09,"Maligayang Pasko 🇵🇭
#BBMSARA2022 ✌️👊
#Halalan2022  Coronation 🎉 https://t.co/uIheGK7G1N https://t.co/NTSxtU0x6e",Twitter
2021-11-09,"Pag-atras ni Sara Duterte sa local race umani ng espekulasyon
#Halalan2022 https://t.co/7pCIOpYh8e",Twitter
2021-11-09,"Using IR theory, the Marcos Jr-Sara Duterte alliance is the threatening power. Will other candidates balance against it (unified opposition), bandwagon behind it, or maybe hedge?🔑 is how this alliance is perceived by the other candidates relative to their interests. #Halalan2022",Twitter
2021-11-09,Hands Down Doc! Related din topics niya about #fakenews lalu na sa #Halalan2022 https://t.co/8m2CevlUM7,Twitter
2021-11-09,👊🇵🇭🦅💚#Halalan2022 https://t.co/DAJnz21bcD https://t.co/h6Y3rm65TT,Twitter
2021-11-09,"Who will slide down and run for VP?
#Eleksyon2022 #Halalan2022 #RunSaraRun #RunSaraRun2022 #BBMSigawNgBayan #BBM2022",Twitter
2021-11-09,"Dina nakaka gulat🤣🤣🤣
The dirty tactics in politics🙄
#NeverAgain #Halalan2022 #LetLeniLead2022",Twitter
2021-11-09,"Coronation2022 #Halalan2022 
#BBMSigawNgBayan ❤️✌️
#SaraAll2022 💚👊 
🇵🇭 https://t.co/mMHDL5gIcN",Twitter
2021-11-09,"Hello Marcos Jr loyalists, trolls, and paid supporters. #Halalan2022 https://t.co/uSsvAwwqbS",Twitter
2021-11-09,"Pag-atras ni Sara Duterte sa local race umani ng espekulasyon #Halalan2022 

https://t.co/ZQ6iVbWYjl",Twitter
2021-11-09,"Filip Krajinovic VS Felix A Aliassime sa
ATP. Stockholm BUKAS🎾
Check it out sa ---&gt;&gt;
https://t.co/ljjRzyA5e7

#AtpStockholm #tennis #Krajinovic #Aliassime #Parisrolexmasters #PBBHanggangditolang #ACESelcaDay #SayingGoodbye #MarcosMagnanakaw #Halalan2022 #LeniRobredo2022 #Duterte",Twitter
2021-11-09,"Nai-raffle na sa Comelec 2nd Division ang petisyong layong kanselahin ang certificate of candidacy ni dating senador Ferdinand ""Bongbong"" Marcos, Jr.

Pero giit ng kampo ni Marcos, wag na idamay ng kanilang kritiko ang Comelec sa propaganda. #Halalan2022 https://t.co/pzunxHT9nN",Twitter
2021-11-09,"Magtitweet sana ako ng kakiligan ko sa BL series pero, Ano yung naganap na pagwithdraw sa Davao? 🤔😁 after nung petition for BBM’s COC eto naman ngayon? Haha nakakaloka ang turn of events ah nangangamoy isda talaga! May niluluto ba sa Davao?😁🤨 #Halalan2022",Twitter
2021-11-09,Hanap na ulit kayo butas dali. 🤪🙈 #Halalan2022 #Eleksyon2022 #SaraALL2022 #Sara4VP 💯,Twitter
2021-11-09,"Noong nalaman niyang nag-withdraw na si Sara sa pagtakbo bilang Meyor.

#Halalan2022 #Eleksyon2022 https://t.co/EqOAFD7iKu",Twitter
2021-11-09,"TRIGGER WARNING, HUMBLY WAITING. HAHAHAHA #Halalan2022 #Eleksyon2022 #SaraALL2022 #Sara4VP #MarcosGIHAPON #BBM2022 ✌️💯👊🏻 https://t.co/SB5Uf0szcq",Twitter
2021-11-09,"Inatras na ni Sara Duterte ang kanyang kandidatura para sa ikatlo at huli sanang termino bilang mayor ng Davao City.

Inamin naman ni Sen. Bong Go na maaaring magbago rin ang kanyang kandidatura sa pagkabise presidente. #Halalan2022 https://t.co/8MvfQhlPU6",Twitter
2021-11-09,"@PinoyBalitaPH Lacson Sotto for the win.

#gwaping #papaping #pinglacson #pinggaling #kakampingtunay #kapinger #halalan2022",Twitter
2021-11-09,"@LakasNgTimog Nakonsyensya naman ako, so I called to check on them. Busy raw sila. Huwag raw akong ano! Nagro-rosaryo, nagno-novena, mass offerings, fasting and storming the heavens daw po sila ngayon hanggang #Halalan2022. After elections na lang raw kami magpansinan ulet. 😳",Twitter
2021-11-09,"@PinoyBalitaPH Subok na sa pag lilingkod sa ating bayan.

#gwaping #papaping #pinggaling #pinglacson #kakampingtunay #kapinger #halalan2022",Twitter
2021-11-09,"@PinoyBalitaPH Padami na ng padami ang sumusporta sa aking Pangulo.

#gwaping #papaping #pinglacson #pinggaling #kakampingtunay #kapinger #halalan2022",Twitter
2021-11-09,Sinungaling agad d ba pwedeng strategic plan? Very takot instinct ah. Lmfao #Sara4VP #Halalan2022 #Eleksyon2022 #SaraALL2022 👊🏻💯,Twitter
2021-11-09,"Loving the show... Sara, Bato and Bong Go are giving us a good storyline. It may have been predicted but still, it is impactful. Hoping for the best collab soon. #Halalan2022",Twitter
2021-11-09,"@iamtix95 #LabanParasaBayan
#BotoMoBosesMo
#Halalan2022",Twitter
2021-11-09,"That is the spirit! ! ! 🤣
#Halalan2022 https://t.co/hlHAV9a6vo",Twitter
2021-11-09,"Today's Visayan Business Post, out now! https://t.co/6bl0coh9Wh Thanks to @PhilstarNews @gmanews @TheManilaTimes #covid19 #halalan2022",Twitter
2021-11-09,"In support of Robredo's 2022 bid, artists waive fees for Leni-related artworks #Halalan2022 

https://t.co/Z02pMV0aNb",Twitter
2021-11-09,"@alvinelchico @DorisBigornia Sagot ko NONE OF THE ABOVE
Who is Inday Sara Duterte anyway?!
Hindi naman siya pinag-uusapan tapos biglang mag-susub sa #Halalan2022 
Who cares?

Halatang KSP, SINUNGALING &amp; MANLOLOKO talaga ang mga Duterte
All in the ROTTEN Duterte family!
So DESPICABLE
Duterte KAKADIRI",Twitter
2021-11-09,"Desperate move to escape prison...

but you know what is crazier for our Philippine nation?  

The fascist police and Philippine military supports them!  #AbolishNTFELCAC #NotoMarcosDuterte #Halalan2022 https://t.co/JoaPj1kLXD",Twitter
2021-11-09,"@alvinelchico @DorisBigornia Sagot ko NONE OF THE ABOVE
So appalled na bigla tayong lumuwag even w/ a concerning #COVID19 threat
Hindi SINCERE ang IATF &amp; Duterte govt to address this pandemic
PINPUPULITIKA na ang pandemic response
For #Halalan2022
Dahil malapit na ba Nov 15 deadline?!
So DESPICABLE
KAKADIRI",Twitter
2021-11-09,Self-proclaimed intellectuals who always miss the point. #Halalan2022 #BBMSara2022 #SaraAll2022,Twitter
2021-11-09,Dramarama Political Edition ngayon nobyembre na #Halalan2022,Twitter
2021-11-09,The latest Philippine Elections 2016! https://t.co/9zVUD8SL8H Thanks to @onthewayhome20 @win91275047 #halalan2022 #covid19,Twitter
2021-11-09,"Lol. I say tama!

#LabanLeni2022
#LeniKiko2022
#LeniRobredo2022
#KikoPangilinan2022
#LetLeniLead
#DapatSiLeni
#Halalan2022 https://t.co/IJmfaphqDs",Twitter
2021-11-09,"Tanggalin na kasi yang substitution na yan. Mockery of elections. Nakakagigil pa dito, parang we, the voters, are all at their disposal. Ang hirap na maging Pilipino, sa totoo lang. VP Leni, pls win. 🙏 #Halalan2022 #LeniRobredo2022 https://t.co/M5xr4wP9ZU",Twitter
2021-11-09,"Sana thru electoral college na lang ang electoral system ng Pilipinas in a national level..by region or island region..🤔😜 parang ang hirap kasi i-allow ang trolls ay este uneducated voters to elect by majority votes (since napakarami nila) ang ating mga leader 😜🤔
#Halalan2022",Twitter
2021-11-09,Grabe na talaga mga pasabog?! So tuloy na ba ang BBM-SDC?! Kiko si shaking na.😂 #SaraAll #BBMSigawNgBayan #Halalan2022 https://t.co/vLYfyX7jeZ,Twitter
2021-11-09,bokal dherick huwag kalimutan sa #Halalan2022 https://t.co/TWBgz9A6zT,Twitter
2021-11-09,"But, the truth is... things are not looking good for you and Kiko. 

""It's beginning to look a lot like Christmas everywhere you go."" 🎄

#SaraALL2022 👊💚💚💚
#BBM2022 ✌️❤️❤️❤️
#Halalan2022 https://t.co/s5EZB64fqH",Twitter
2021-11-09,"Wish ko Sana walang DDS/BBM supporter na boboto kina:

1. Win Gatchalian
2. Migz Zubiri
3. Grace Poe 
4. Joel Villanueva 
5. Chiz Escudero  

Mga pabigat yan sa bansa at laging humaharang sa mga magagandang plano natin. Please lang. 

#Halalan2022 #BBM2022 #SaraAll2022",Twitter
2021-11-09,"Yaya, pakihanda ang private plane ni daddy, punta ako ng Balesin sa Biyernes. 😂🤣😂🤣😂🛩️

""It's beginning to look a lot like Christmas everywhere you go."" 🎄

#SaraALL2022 👊💚💚💚
#BBM2022 ✌️❤️❤️❤️
#Halalan2022",Twitter
2021-11-09,"Sa inyo lang siguro, wag ka mandamay. 🤣 #Halalan2022 https://t.co/rOi4SdYV3X",Twitter
2021-11-09,Hello Garci?! You and your neck brace! Gosh ang ganid di ba? #Halalan2022 #LabanLeni2022 #LeniforPresident2022 #LeniIsMyPresident2022 https://t.co/u8az4xzGyx,Twitter
2021-11-09,"We need a better system. We are also committed to push for electoral reforms which will strengthen political parties, provide for anti-dynasty and a better electoral process even using blockchain if possible. #DAngelo4Senator #Halalan2022 #Eleksyon2022 #PHVote #TheFilipinoVotes https://t.co/lGHXXxICSy",Twitter
2021-11-09,"He is doing a great great job!!
Thank you so much Sec Karl Kendric Chua!
Hoping you can still stay and be of service to our country.
#Halalan2022 #Philippines https://t.co/iXw8dkVpbI",Twitter
2021-11-09,"#Halalan2022 
#LabanLeni2022 
#LeniforPresident2022 https://t.co/BGhUqDX6TP",Twitter
2021-11-09,"Presidential hopeful Vice President Leni Robredo says labor contractualization is wrong and should be stopped, and her stance on the issue has not changed since she was a labor lawyer and lawmaker. #Halalan2022 

Read more: https://t.co/dcfmkuW3zJ https://t.co/PCx7w6PLCj",Twitter
2021-11-09,"#Halalan2022 
#LabanLeni2022 
#LeniforPresident2022 https://t.co/pYzpxGt2Im",Twitter
2021-11-09,"#Halalan2022 
#LabanLeni2022 
#LeniforPresident2022 https://t.co/EGmB8bSCwZ",Twitter
2021-11-09,"Kunwari nagulat ako na mag wi withdraw si Sara 😅
Popcorn plethhhhhh
#Halalan2022 #halalandrama #LabanLeni2022 
#saraduterte drama https://t.co/uVGVh2zgIF",Twitter
2021-11-09,"Ngayong nag-withdraw na ng kanyang COC si Mayor Sara Duterte para sa re-election bilang alkalde ng Davao City, ano sa tingin ninyo ang posisyon na dapat niyang takbuhan sa 2022?

#ItuloyAngPagbabago 
#SMNIElectionWatch2022
#Halalan2022 https://t.co/0HfKwJl8gK",Twitter
2021-11-09,"#Halalan2022 
#LabanLeni2022 
#LeniforPresident2022 https://t.co/JeApqOs1VQ",Twitter
2021-11-09,"#Halalan2022 
#LabanLeni2022 
#LeniforPresident2022 https://t.co/YJG6MKgHxQ",Twitter
2021-11-09,"#Halalan2022 
#LabanLeni2022 
#LeniforPresident2022 https://t.co/tBvMgfRr5N",Twitter
2021-11-09,"They were both so very emotional today. Both made serious and heart wrenching decisions.  And they both did it ""for the sincere love of Country"". 🇵🇭 ✌👊

CTTO of the photo

#Halalan2022 #Eleksyon2022 https://t.co/SZneNDyne6",Twitter
2021-11-09,"#Halalan2022 
#LabanLeni2022 
#LeniforPresident2022 https://t.co/qGHHmKOoG7",Twitter
2021-11-09,"#Halalan2022 
#LabanLeni2022 
#LeniforPresident2022 https://t.co/u0sovAbcqI",Twitter
2021-11-09,"#Halalan2022 
#LabanLeni2022 
#LeniforPresident2022 https://t.co/OrF4eThFNz",Twitter
2021-11-09,"Iboboto ko yung may totoong NATULUNGAN lalo na nitong pandemya. 🇵🇭

Kesa naman doon sa SUMUSULPOT lang pag panahon na ng ELEKSYON at ang tanging naibigay na tulong ay 3-in-1 na kape na may paskil pa ng mukha niya. ☕ 🤦‍♂️

#Halalan2022 https://t.co/JmUEDIy2fP",Twitter
2021-11-09,"Wow, I'm so shocked😜 ...kunwari.😡 Ito lamang po muna. Maraming salamat po. #Halalan2022",Twitter
2021-11-09,"BREAKING: Davao City Mayor Sara Duterte-Carpio withdrew her reelection bid to potentially run for higher office. 

Vice Mayor Sebastian ""Baste"" Duterte withdrew for reelection and registered his candidacy for Davao City mayor as advised by his sister. 

#Halalan2022 https://t.co/cmgC3Xxp7W",Twitter
2021-11-09,"Mula sa isang maliit na negosyante sa probinsya, parang awa. Pumili ng wasto sa #Halalan2022. https://t.co/X8BH6Amtcz",Twitter
2021-11-09,"SPOTLIGHT CAMPAIGN HUB - PHILIPPINES
LET'S MAKE THE PHILIPPINES GREAT AGAIN
(SUPPORTED BY SPOTLIGHT CAMPAIGN HUB WORLDWIDE)
#Election2022PH
#election2022 
#halalan2022 
#halalan2022PH 
#eleksyon2022
#eleksyon2022ph
#voteph
#phvote
#botopilipinas
#votephilippines https://t.co/BbM7CejtBz",Twitter
2021-11-09,"Drama - talent really runs in Duterte's Pharmally, este family.

#Halalan2022",Twitter
2021-11-09,Gaguhan na eto eh.. Like father like daugther! Not running? Tapos all of a sudden Sarah Duterte withdraws? Who will she replace? These people are making a mockery of our systems.. Let us all be vigilant. Parang Serye lang. #Halalan2022 #DisqualifyMarcos,Twitter
2021-11-09,"At this point, are we even surprised? #Halalan2022",Twitter
2021-11-09,"Vice President Leni Robredo reiterated her position against labor contractualization, noting that her stance on workers' rights has not changed since her days as a labor lawyer and as a lawmaker. #Halalan2022 

https://t.co/dcfmkuW3zJ",Twitter
2021-11-09,"Davao City Mayor Sara Duterte-Carpio has remained mum on the possibility that she will run for president after she withdrew her certificate of candidacy (COC) for Davao City mayor. #Halalan2022
https://t.co/ognZYn5ANF",Twitter
2021-11-09,"Dami nyong drama. 
Sayang memes sa pa-bonakid commercial. 

#DutertePalpak 
#Halalan2022 https://t.co/KV49QeEfdC",Twitter
2021-11-09,"The most expected plot twist🤣🤮
#Halalan2022 
#trash",Twitter
2021-11-09,"Success! Certified! This is for you my President @bongbongmarcos I can't wait, 2022 na please!

#BBM2022 #Eleksyon2022 #Halalan2022 #MarcosPaRin #BringBackMarcos #ProtectMarcosJr #UnitedForMarcosJr #BBMforPresident2022 #Baguio #BaguioCity https://t.co/PlVuT34V46",Twitter
2021-11-09,Etong si I/s/k/o naman kung makakuda akala mo hindi enabler. Trapo rin naman. #Halalan2022,Twitter
2021-11-09,"3) Ma/rcos Jr. will set aside his pride and instead run for VP with Sar/a as President.

4) Sar/a will retire. (I doubt!)

May God save PH!
#LeniKiko2022
#Halalan2022

(2/2)",Twitter
2021-11-09,"pakiusap, wag naman tayo magpauto sa pa-circus ng mga nasa gobyerno ngayon. isiping mabuti kung sino ang iboboto sa #Halalan2022.",Twitter
